Year_of_Death,County_of_Residence,Age,Veteran_Status,Total_Deaths_veteran
2015,Sutter,65 - 69 years,No,54
2015,Sutter,65 - 69 years,Unknown,6
2015,Sutter,65 - 69 years,Yes,19
2015,Sutter,70 - 74 years,No,64
2015,Sutter,70 - 74 years,Unknown,6
2015,Sutter,70 - 74 years,Yes,21
2015,Sutter,75 - 79 years,No,67
2015,Sutter,75 - 79 years,Unknown,0
2015,Sutter,75 - 79 years,Yes,15
2015,Sutter,80 - 84 years,No,78
2015,Sutter,80 - 84 years,Unknown,6
2015,Sutter,80 - 84 years,Yes,40
2015,Sutter,85 - 89 years,No,72
2015,Sutter,85 - 89 years,Unknown,0
2015,Sutter,85 - 89 years,Yes,39
2015,Sutter,90 - 94 years,No,64
2015,Sutter,90 - 94 years,Unknown,0
2015,Sutter,90 - 94 years,Yes,23
2015,Sutter,95 - 99 years,No,32
2015,Sutter,95 - 99 years,Unknown,0
2015,Sutter,95 - 99 years,Yes,6
2015,Sutter,100 years and over,No,6
2015,Sutter,100 years and over,Unknown,0
2015,Sutter,100 years and over,Yes,6
2015,Tehama,Less than 1 year,No,6
2015,Tehama,Less than 1 year,Unknown,0
2015,Tehama,Less than 1 year,Yes,0
2015,Tehama,1 - 4 years,No,6
2015,Tehama,1 - 4 years,Unknown,0
2015,Tehama,1 - 4 years,Yes,0
2015,Tehama,5 - 9 years,No,0
2015,Tehama,5 - 9 years,Unknown,0
2015,Tehama,5 - 9 years,Yes,0
2015,Tehama,10 - 14 years,No,0
2015,Tehama,10 - 14 years,Unknown,0
2015,Tehama,10 - 14 years,Yes,0
2015,Tehama,15 - 19 years,No,6
2015,Tehama,15 - 19 years,Unknown,0
2015,Tehama,15 - 19 years,Yes,0
2015,Tehama,20 - 24 years,No,6
2015,Tehama,20 - 24 years,Unknown,0
2015,Tehama,20 - 24 years,Yes,0
2015,Tehama,25 - 29 years,No,6
2015,Tehama,25 - 29 years,Unknown,0
2015,Tehama,25 - 29 years,Yes,0
2015,Tehama,30 - 34 years,No,6
2015,Tehama,30 - 34 years,Unknown,0
2015,Tehama,30 - 34 years,Yes,0
2015,Tehama,35 - 39 years,No,6
2015,Tehama,35 - 39 years,Unknown,0
2015,Tehama,35 - 39 years,Yes,0
2015,Tehama,40 - 44 years,No,16
2015,Tehama,40 - 44 years,Unknown,0
2015,Tehama,40 - 44 years,Yes,6
2015,Tehama,45 - 49 years,No,16
2015,Tehama,45 - 49 years,Unknown,0
2015,Tehama,45 - 49 years,Yes,6
2015,Tehama,50 - 54 years,No,21
2015,Tehama,50 - 54 years,Unknown,6
2015,Tehama,50 - 54 years,Yes,6
2015,Tehama,55 - 59 years,No,29
2015,Tehama,55 - 59 years,Unknown,6
2015,Tehama,55 - 59 years,Yes,6
2015,Tehama,60 - 64 years,No,41
2015,Tehama,60 - 64 years,Unknown,6
2015,Tehama,60 - 64 years,Yes,6
2015,Tehama,65 - 69 years,No,36
2015,Tehama,65 - 69 years,Unknown,0
2015,Tehama,65 - 69 years,Yes,22
2015,Tehama,70 - 74 years,No,61
2015,Tehama,70 - 74 years,Unknown,0
2015,Tehama,70 - 74 years,Yes,24
2015,Tehama,75 - 79 years,No,47
2015,Tehama,75 - 79 years,Unknown,6
2015,Tehama,75 - 79 years,Yes,35
2015,Tehama,80 - 84 years,No,58
2015,Tehama,80 - 84 years,Unknown,0
2015,Tehama,80 - 84 years,Yes,35
2015,Tehama,85 - 89 years,No,67
2015,Tehama,85 - 89 years,Unknown,0
2015,Tehama,85 - 89 years,Yes,45
2015,Tehama,90 - 94 years,No,46
2015,Tehama,90 - 94 years,Unknown,0
2015,Tehama,90 - 94 years,Yes,15
2015,Tehama,95 - 99 years,No,20
2015,Tehama,95 - 99 years,Unknown,0
2015,Tehama,95 - 99 years,Yes,6
2015,Tehama,100 years and over,No,6
2015,Tehama,100 years and over,Unknown,0
2015,Tehama,100 years and over,Yes,0
2015,Trinity,Less than 1 year,No,0
2015,Trinity,Less than 1 year,Unknown,0
2015,Trinity,Less than 1 year,Yes,0
2015,Trinity,1 - 4 years,No,0
2015,Trinity,1 - 4 years,Unknown,0
2015,Trinity,1 - 4 years,Yes,0
2015,Trinity,5 - 9 years,No,0
2015,Trinity,5 - 9 years,Unknown,0
2015,Trinity,5 - 9 years,Yes,0
2015,Trinity,10 - 14 years,No,0
2015,Trinity,10 - 14 years,Unknown,0
2015,Trinity,10 - 14 years,Yes,0
2015,Trinity,15 - 19 years,No,6
2015,Trinity,15 - 19 years,Unknown,0
2015,Trinity,15 - 19 years,Yes,0
2015,Trinity,20 - 24 years,No,0
2015,Trinity,20 - 24 years,Unknown,0
2015,Trinity,20 - 24 years,Yes,0
2015,Trinity,25 - 29 years,No,6
2015,Trinity,25 - 29 years,Unknown,0
2015,Trinity,25 - 29 years,Yes,6
2015,Trinity,30 - 34 years,No,6
2015,Trinity,30 - 34 years,Unknown,0
2015,Trinity,30 - 34 years,Yes,0
2015,Trinity,35 - 39 years,No,6
2015,Trinity,35 - 39 years,Unknown,0
2015,Trinity,35 - 39 years,Yes,0
2015,Trinity,40 - 44 years,No,6
2015,Trinity,40 - 44 years,Unknown,0
2015,Trinity,40 - 44 years,Yes,0
2015,Trinity,45 - 49 years,No,6
2015,Trinity,45 - 49 years,Unknown,0
2015,Trinity,45 - 49 years,Yes,0
2015,Trinity,50 - 54 years,No,6
2015,Trinity,50 - 54 years,Unknown,0
2015,Trinity,50 - 54 years,Yes,0
2015,Trinity,55 - 59 years,No,11
2015,Trinity,55 - 59 years,Unknown,0
2015,Trinity,55 - 59 years,Yes,0
2015,Trinity,60 - 64 years,No,11
2015,Trinity,60 - 64 years,Unknown,0
2015,Trinity,60 - 64 years,Yes,6
2015,Trinity,65 - 69 years,No,20
2015,Trinity,65 - 69 years,Unknown,6
2015,Trinity,65 - 69 years,Yes,14
2015,Trinity,70 - 74 years,No,16
2015,Trinity,70 - 74 years,Unknown,0
2015,Trinity,70 - 74 years,Yes,6
2015,Trinity,75 - 79 years,No,11
2015,Trinity,75 - 79 years,Unknown,6
2015,Trinity,75 - 79 years,Yes,6
2015,Trinity,80 - 84 years,No,15
2015,Trinity,80 - 84 years,Unknown,0
2015,Trinity,80 - 84 years,Yes,6
2015,Trinity,85 - 89 years,No,13
2015,Trinity,85 - 89 years,Unknown,0
2015,Trinity,85 - 89 years,Yes,6
2015,Trinity,90 - 94 years,No,12
2015,Trinity,90 - 94 years,Unknown,6
2015,Trinity,90 - 94 years,Yes,6
2015,Trinity,95 - 99 years,No,6
2015,Trinity,95 - 99 years,Unknown,0
2015,Trinity,95 - 99 years,Yes,6
2015,Trinity,100 years and over,No,6
2015,Trinity,100 years and over,Unknown,0
2015,Trinity,100 years and over,Yes,0
2015,Tulare,Less than 1 year,No,46
2015,Tulare,Less than 1 year,Unknown,0
2015,Tulare,Less than 1 year,Yes,0
2015,Tulare,1 - 4 years,No,6
2015,Tulare,1 - 4 years,Unknown,0
2015,Tulare,1 - 4 years,Yes,0
2015,Tulare,5 - 9 years,No,6
2015,Tulare,5 - 9 years,Unknown,0
2015,Tulare,5 - 9 years,Yes,0
2015,Tulare,10 - 14 years,No,6
2015,Tulare,10 - 14 years,Unknown,0
2015,Tulare,10 - 14 years,Yes,0
2015,Tulare,15 - 19 years,No,19
2015,Tulare,15 - 19 years,Unknown,0
2015,Tulare,15 - 19 years,Yes,0
2015,Tulare,20 - 24 years,No,48
2015,Tulare,20 - 24 years,Unknown,0
2015,Tulare,20 - 24 years,Yes,6
2015,Tulare,25 - 29 years,No,44
2015,Tulare,25 - 29 years,Unknown,0
2015,Tulare,25 - 29 years,Yes,0
2015,Tulare,30 - 34 years,No,33
2015,Tulare,30 - 34 years,Unknown,0
2015,Tulare,30 - 34 years,Yes,6
2015,Tulare,35 - 39 years,No,39
2015,Tulare,35 - 39 years,Unknown,0
2015,Tulare,35 - 39 years,Yes,6
2015,Tulare,40 - 44 years,No,58
2015,Tulare,40 - 44 years,Unknown,0
2015,Tulare,40 - 44 years,Yes,6
2015,Tulare,45 - 49 years,No,96
2015,Tulare,45 - 49 years,Unknown,0
2015,Tulare,45 - 49 years,Yes,6
2015,Tulare,50 - 54 years,No,144
2015,Tulare,50 - 54 years,Unknown,0
2015,Tulare,50 - 54 years,Yes,6
2015,Tulare,55 - 59 years,No,185
2015,Tulare,55 - 59 years,Unknown,6
2015,Tulare,55 - 59 years,Yes,20
2015,Tulare,60 - 64 years,No,211
2015,Tulare,60 - 64 years,Unknown,6
2015,Tulare,60 - 64 years,Yes,36
2015,Tulare,65 - 69 years,No,195
2015,Tulare,65 - 69 years,Unknown,6
2015,Tulare,65 - 69 years,Yes,65
2015,Tulare,70 - 74 years,No,225
2015,Tulare,70 - 74 years,Unknown,6
2015,Tulare,70 - 74 years,Yes,50
2015,Tulare,75 - 79 years,No,268
2015,Tulare,75 - 79 years,Unknown,6
2015,Tulare,75 - 79 years,Yes,66
2015,Tulare,80 - 84 years,No,272
2015,Tulare,80 - 84 years,Unknown,6
2015,Tulare,80 - 84 years,Yes,107
2015,Tulare,85 - 89 years,No,275
2015,Tulare,85 - 89 years,Unknown,6
2015,Tulare,85 - 89 years,Yes,112
2015,Tulare,90 - 94 years,No,229
2015,Tulare,90 - 94 years,Unknown,0
2015,Tulare,90 - 94 years,Yes,70
2015,Tulare,95 - 99 years,No,98
2015,Tulare,95 - 99 years,Unknown,0
2015,Tulare,95 - 99 years,Yes,27
2015,Tulare,100 years and over,No,24
2015,Tulare,100 years and over,Unknown,0
2015,Tulare,100 years and over,Yes,0
2015,Tuolumne,Less than 1 year,No,6
2015,Tuolumne,Less than 1 year,Unknown,0
2015,Tuolumne,Less than 1 year,Yes,0
2015,Tuolumne,1 - 4 years,No,6
2015,Tuolumne,1 - 4 years,Unknown,0
2015,Tuolumne,1 - 4 years,Yes,0
2015,Tuolumne,5 - 9 years,No,0
2015,Tuolumne,5 - 9 years,Unknown,0
2015,Tuolumne,5 - 9 years,Yes,0
2015,Tuolumne,10 - 14 years,No,0
2015,Tuolumne,10 - 14 years,Unknown,0
2015,Tuolumne,10 - 14 years,Yes,0
2015,Tuolumne,15 - 19 years,No,6
2015,Tuolumne,15 - 19 years,Unknown,0
2015,Tuolumne,15 - 19 years,Yes,0
2015,Tuolumne,20 - 24 years,No,0
2015,Tuolumne,20 - 24 years,Unknown,0
2015,Tuolumne,20 - 24 years,Yes,0
2015,Tuolumne,25 - 29 years,No,6
2015,Tuolumne,25 - 29 years,Unknown,0
2015,Tuolumne,25 - 29 years,Yes,6
2015,Tuolumne,30 - 34 years,No,6
2015,Tuolumne,30 - 34 years,Unknown,0
2015,Tuolumne,30 - 34 years,Yes,0
2015,Tuolumne,35 - 39 years,No,6
2015,Tuolumne,35 - 39 years,Unknown,0
2015,Tuolumne,35 - 39 years,Yes,0
2015,Tuolumne,40 - 44 years,No,6
2015,Tuolumne,40 - 44 years,Unknown,0
2015,Tuolumne,40 - 44 years,Yes,0
2015,Tuolumne,45 - 49 years,No,6
2015,Tuolumne,45 - 49 years,Unknown,0
2015,Tuolumne,45 - 49 years,Yes,0
2015,Tuolumne,50 - 54 years,No,23
2015,Tuolumne,50 - 54 years,Unknown,0
2015,Tuolumne,50 - 54 years,Yes,6
2015,Tuolumne,55 - 59 years,No,33
2015,Tuolumne,55 - 59 years,Unknown,0
2015,Tuolumne,55 - 59 years,Yes,6
2015,Tuolumne,60 - 64 years,No,45
2015,Tuolumne,60 - 64 years,Unknown,6
2015,Tuolumne,60 - 64 years,Yes,6
2015,Tuolumne,65 - 69 years,No,37
2015,Tuolumne,65 - 69 years,Unknown,0
2015,Tuolumne,65 - 69 years,Yes,20
2015,Tuolumne,70 - 74 years,No,54
2015,Tuolumne,70 - 74 years,Unknown,0
2015,Tuolumne,70 - 74 years,Yes,11
2015,Tuolumne,75 - 79 years,No,48
2015,Tuolumne,75 - 79 years,Unknown,0
2015,Tuolumne,75 - 79 years,Yes,22
2015,Tuolumne,80 - 84 years,No,51
2015,Tuolumne,80 - 84 years,Unknown,0
2015,Tuolumne,80 - 84 years,Yes,46
2015,Tuolumne,85 - 89 years,No,69
2015,Tuolumne,85 - 89 years,Unknown,0
2015,Tuolumne,85 - 89 years,Yes,42
2015,Tuolumne,90 - 94 years,No,51
2015,Tuolumne,90 - 94 years,Unknown,6
2015,Tuolumne,90 - 94 years,Yes,29
2015,Tuolumne,95 - 99 years,No,21
2015,Tuolumne,95 - 99 years,Unknown,0
2015,Tuolumne,95 - 99 years,Yes,6
2015,Tuolumne,100 years and over,No,6
2015,Tuolumne,100 years and over,Unknown,0
2015,Tuolumne,100 years and over,Yes,6
2015,Ventura,Less than 1 year,No,50
2015,Ventura,Less than 1 year,Unknown,0
2015,Ventura,Less than 1 year,Yes,0
2015,Ventura,1 - 4 years,No,6
2015,Ventura,1 - 4 years,Unknown,0
2015,Ventura,1 - 4 years,Yes,0
2015,Ventura,5 - 9 years,No,6
2015,Ventura,5 - 9 years,Unknown,0
2015,Ventura,5 - 9 years,Yes,0
2015,Ventura,10 - 14 years,No,6
2015,Ventura,10 - 14 years,Unknown,0
2015,Ventura,10 - 14 years,Yes,0
2015,Ventura,15 - 19 years,No,29
2015,Ventura,15 - 19 years,Unknown,0
2015,Ventura,15 - 19 years,Yes,0
2015,Ventura,20 - 24 years,No,31
2015,Ventura,20 - 24 years,Unknown,0
2015,Ventura,20 - 24 years,Yes,6
2015,Ventura,25 - 29 years,No,49
2015,Ventura,25 - 29 years,Unknown,0
2015,Ventura,25 - 29 years,Yes,6
2015,Ventura,30 - 34 years,No,40
2015,Ventura,30 - 34 years,Unknown,0
2015,Ventura,30 - 34 years,Yes,6
2015,Ventura,35 - 39 years,No,61
2015,Ventura,35 - 39 years,Unknown,0
2015,Ventura,35 - 39 years,Yes,6
2015,Ventura,40 - 44 years,No,84
2015,Ventura,40 - 44 years,Unknown,6
2015,Ventura,40 - 44 years,Yes,6
2015,Ventura,45 - 49 years,No,123
2015,Ventura,45 - 49 years,Unknown,6
2015,Ventura,45 - 49 years,Yes,11
2015,Ventura,50 - 54 years,No,171
2015,Ventura,50 - 54 years,Unknown,6
2015,Ventura,50 - 54 years,Yes,13
2015,Ventura,55 - 59 years,No,250
2015,Ventura,55 - 59 years,Unknown,6
2015,Ventura,55 - 59 years,Yes,26
2015,Ventura,60 - 64 years,No,298
2015,Ventura,60 - 64 years,Unknown,6
2015,Ventura,60 - 64 years,Yes,43
2015,Ventura,65 - 69 years,No,322
2015,Ventura,65 - 69 years,Unknown,6
2015,Ventura,65 - 69 years,Yes,101
2015,Ventura,70 - 74 years,No,369
2015,Ventura,70 - 74 years,Unknown,6
2015,Ventura,70 - 74 years,Yes,129
2015,Ventura,75 - 79 years,No,413
2015,Ventura,75 - 79 years,Unknown,6
2015,Ventura,75 - 79 years,Yes,161
2015,Ventura,80 - 84 years,No,513
2015,Ventura,80 - 84 years,Unknown,6
2015,Ventura,80 - 84 years,Yes,239
2015,Ventura,85 - 89 years,No,598
2015,Ventura,85 - 89 years,Unknown,0
2015,Ventura,85 - 89 years,Yes,291
2015,Ventura,90 - 94 years,No,570
2015,Ventura,90 - 94 years,Unknown,6
2015,Ventura,90 - 94 years,Yes,245
2015,Ventura,95 - 99 years,No,252
2015,Ventura,95 - 99 years,Unknown,0
2015,Ventura,95 - 99 years,Yes,74
2015,Ventura,100 years and over,No,72
2015,Ventura,100 years and over,Unknown,0
2015,Ventura,100 years and over,Yes,15
2015,Yolo,Less than 1 year,No,21
2015,Yolo,Less than 1 year,Unknown,0
2015,Yolo,Less than 1 year,Yes,0
2015,Yolo,1 - 4 years,No,6
2015,Yolo,1 - 4 years,Unknown,0
2015,Yolo,1 - 4 years,Yes,0
2015,Yolo,5 - 9 years,No,6
2015,Yolo,5 - 9 years,Unknown,0
2015,Yolo,5 - 9 years,Yes,0
2015,Yolo,10 - 14 years,No,6
2015,Yolo,10 - 14 years,Unknown,0
2015,Yolo,10 - 14 years,Yes,0
2015,Yolo,15 - 19 years,No,6
2015,Yolo,15 - 19 years,Unknown,0
2015,Yolo,15 - 19 years,Yes,0
2015,Yolo,20 - 24 years,No,6
2015,Yolo,20 - 24 years,Unknown,0
2015,Yolo,20 - 24 years,Yes,6
2015,Yolo,25 - 29 years,No,6
2015,Yolo,25 - 29 years,Unknown,0
2015,Yolo,25 - 29 years,Yes,6
2015,Yolo,30 - 34 years,No,11
2015,Yolo,30 - 34 years,Unknown,0
2015,Yolo,30 - 34 years,Yes,0
2015,Yolo,35 - 39 years,No,12
2015,Yolo,35 - 39 years,Unknown,0
2015,Yolo,35 - 39 years,Yes,0
2015,Yolo,40 - 44 years,No,19
2015,Yolo,40 - 44 years,Unknown,0
2015,Yolo,40 - 44 years,Yes,6
2015,Yolo,45 - 49 years,No,28
2015,Yolo,45 - 49 years,Unknown,6
2015,Yolo,45 - 49 years,Yes,6
2015,Yolo,50 - 54 years,No,53
2015,Yolo,50 - 54 years,Unknown,6
2015,Yolo,50 - 54 years,Yes,6
2015,Yolo,55 - 59 years,No,56
2015,Yolo,55 - 59 years,Unknown,6
2015,Yolo,55 - 59 years,Yes,6
2015,Yolo,60 - 64 years,No,84
2015,Yolo,60 - 64 years,Unknown,6
2015,Yolo,60 - 64 years,Yes,14
2015,Yolo,65 - 69 years,No,91
2015,Yolo,65 - 69 years,Unknown,6
2015,Yolo,65 - 69 years,Yes,34
2015,Yolo,70 - 74 years,No,89
2015,Yolo,70 - 74 years,Unknown,6
2015,Yolo,70 - 74 years,Yes,35
2015,Yolo,75 - 79 years,No,97
2015,Yolo,75 - 79 years,Unknown,6
2015,Yolo,75 - 79 years,Yes,23
2015,Yolo,80 - 84 years,No,114
2015,Yolo,80 - 84 years,Unknown,6
2015,Yolo,80 - 84 years,Yes,41
2015,Yolo,85 - 89 years,No,115
2015,Yolo,85 - 89 years,Unknown,6
2015,Yolo,85 - 89 years,Yes,64
2015,Yolo,90 - 94 years,No,106
2015,Yolo,90 - 94 years,Unknown,0
2015,Yolo,90 - 94 years,Yes,59
2015,Yolo,95 - 99 years,No,52
2015,Yolo,95 - 99 years,Unknown,0
2015,Yolo,95 - 99 years,Yes,15
2015,Yolo,100 years and over,No,6
2015,Yolo,100 years and over,Unknown,0
2015,Yolo,100 years and over,Yes,6
2015,Yuba,Less than 1 year,No,12
2015,Yuba,Less than 1 year,Unknown,0
2015,Yuba,Less than 1 year,Yes,0
2015,Yuba,1 - 4 years,No,6
2015,Yuba,1 - 4 years,Unknown,0
2015,Yuba,1 - 4 years,Yes,0
2015,Yuba,5 - 9 years,No,0
2015,Yuba,5 - 9 years,Unknown,0
2015,Yuba,5 - 9 years,Yes,0
2015,Yuba,10 - 14 years,No,6
2015,Yuba,10 - 14 years,Unknown,0
2015,Yuba,10 - 14 years,Yes,0
2015,Yuba,15 - 19 years,No,6
2015,Yuba,15 - 19 years,Unknown,0
2015,Yuba,15 - 19 years,Yes,0
2015,Yuba,20 - 24 years,No,6
2015,Yuba,20 - 24 years,Unknown,0
2015,Yuba,20 - 24 years,Yes,0
2015,Yuba,25 - 29 years,No,6
2015,Yuba,25 - 29 years,Unknown,0
2015,Yuba,25 - 29 years,Yes,6
2015,Yuba,30 - 34 years,No,6
2015,Yuba,30 - 34 years,Unknown,0
2015,Yuba,30 - 34 years,Yes,6
2015,Yuba,35 - 39 years,No,14
2015,Yuba,35 - 39 years,Unknown,0
2015,Yuba,35 - 39 years,Yes,6
2015,Yuba,40 - 44 years,No,6
2015,Yuba,40 - 44 years,Unknown,0
2015,Yuba,40 - 44 years,Yes,6
2015,Yuba,45 - 49 years,No,17
2015,Yuba,45 - 49 years,Unknown,0
2015,Yuba,45 - 49 years,Yes,6
2015,Yuba,50 - 54 years,No,24
2015,Yuba,50 - 54 years,Unknown,0
2015,Yuba,50 - 54 years,Yes,6
2015,Yuba,55 - 59 years,No,35
2015,Yuba,55 - 59 years,Unknown,6
2015,Yuba,55 - 59 years,Yes,6
2015,Yuba,60 - 64 years,No,51
2015,Yuba,60 - 64 years,Unknown,0
2015,Yuba,60 - 64 years,Yes,11
2015,Yuba,65 - 69 years,No,44
2015,Yuba,65 - 69 years,Unknown,6
2015,Yuba,65 - 69 years,Yes,25
2015,Yuba,70 - 74 years,No,41
2015,Yuba,70 - 74 years,Unknown,0
2015,Yuba,70 - 74 years,Yes,12
2015,Yuba,75 - 79 years,No,40
2015,Yuba,75 - 79 years,Unknown,0
2015,Yuba,75 - 79 years,Yes,22
2015,Yuba,80 - 84 years,No,41
2015,Yuba,80 - 84 years,Unknown,0
2015,Yuba,80 - 84 years,Yes,27
2015,Yuba,85 - 89 years,No,41
2015,Yuba,85 - 89 years,Unknown,0
2015,Yuba,85 - 89 years,Yes,24
2015,Yuba,90 - 94 years,No,30
2015,Yuba,90 - 94 years,Unknown,0
2015,Yuba,90 - 94 years,Yes,24
2015,Yuba,95 - 99 years,No,12
2015,Yuba,95 - 99 years,Unknown,0
2015,Yuba,95 - 99 years,Yes,6
2015,Yuba,100 years and over,No,6
2015,Yuba,100 years and over,Unknown,0
2015,Yuba,100 years and over,Yes,6
2014,Alameda,Less than 1 year,No,76
2014,Alameda,Less than 1 year,Unknown,0
2014,Alameda,Less than 1 year,Yes,0
2014,Alameda,1 - 4 years,No,11
2014,Alameda,1 - 4 years,Unknown,0
2014,Alameda,1 - 4 years,Yes,0
2014,Alameda,5 - 9 years,No,6
2014,Alameda,5 - 9 years,Unknown,0
2014,Alameda,5 - 9 years,Yes,0
2014,Alameda,10 - 14 years,No,6
2014,Alameda,10 - 14 years,Unknown,0
2014,Alameda,10 - 14 years,Yes,0
2014,Alameda,15 - 19 years,No,38
2014,Alameda,15 - 19 years,Unknown,0
2014,Alameda,15 - 19 years,Yes,0
2014,Alameda,20 - 24 years,No,85
2014,Alameda,20 - 24 years,Unknown,0
2014,Alameda,20 - 24 years,Yes,6
2014,Alameda,25 - 29 years,No,90
2014,Alameda,25 - 29 years,Unknown,6
2014,Alameda,25 - 29 years,Yes,6
2014,Alameda,30 - 34 years,No,80
2014,Alameda,30 - 34 years,Unknown,6
2014,Alameda,30 - 34 years,Yes,6
2014,Alameda,35 - 39 years,No,109
2014,Alameda,35 - 39 years,Unknown,6
2014,Alameda,35 - 39 years,Yes,6
2014,Alameda,40 - 44 years,No,143
2014,Alameda,40 - 44 years,Unknown,0
2014,Alameda,40 - 44 years,Yes,6
2014,Alameda,45 - 49 years,No,204
2014,Alameda,45 - 49 years,Unknown,6
2014,Alameda,45 - 49 years,Yes,6
2014,Alameda,50 - 54 years,No,313
2014,Alameda,50 - 54 years,Unknown,6
2014,Alameda,50 - 54 years,Yes,18
2014,Alameda,55 - 59 years,No,525
2014,Alameda,55 - 59 years,Unknown,6
2014,Alameda,55 - 59 years,Yes,48
2014,Alameda,60 - 64 years,No,618
2014,Alameda,60 - 64 years,Unknown,14
2014,Alameda,60 - 64 years,Yes,83
2014,Alameda,65 - 69 years,No,650
2014,Alameda,65 - 69 years,Unknown,13
2014,Alameda,65 - 69 years,Yes,144
2014,Alameda,70 - 74 years,No,661
2014,Alameda,70 - 74 years,Unknown,11
2014,Alameda,70 - 74 years,Yes,139
2014,Alameda,75 - 79 years,No,714
2014,Alameda,75 - 79 years,Unknown,6
2014,Alameda,75 - 79 years,Yes,190
2014,Alameda,80 - 84 years,No,783
2014,Alameda,80 - 84 years,Unknown,6
2014,Alameda,80 - 84 years,Yes,314
2014,Alameda,85 - 89 years,No,964
2014,Alameda,85 - 89 years,Unknown,6
2014,Alameda,85 - 89 years,Yes,373
2014,Alameda,90 - 94 years,No,945
2014,Alameda,90 - 94 years,Unknown,6
2014,Alameda,90 - 94 years,Yes,340
2014,Alameda,95 - 99 years,No,378
2014,Alameda,95 - 99 years,Unknown,6
2014,Alameda,95 - 99 years,Yes,117
2014,Alameda,100 years and over,No,123
2014,Alameda,100 years and over,Unknown,0
2014,Alameda,100 years and over,Yes,13
2014,Alpine,Less than 1 year,No,0
2014,Alpine,Less than 1 year,Unknown,0
2014,Alpine,Less than 1 year,Yes,0
2014,Alpine,1 - 4 years,No,0
2014,Alpine,1 - 4 years,Unknown,0
2014,Alpine,1 - 4 years,Yes,0
2014,Alpine,5 - 9 years,No,0
2014,Alpine,5 - 9 years,Unknown,0
2014,Alpine,5 - 9 years,Yes,0
2014,Alpine,10 - 14 years,No,0
2014,Alpine,10 - 14 years,Unknown,0
2014,Alpine,10 - 14 years,Yes,0
2014,Alpine,15 - 19 years,No,0
2014,Alpine,15 - 19 years,Unknown,0
2014,Alpine,15 - 19 years,Yes,0
2014,Alpine,20 - 24 years,No,0
2014,Alpine,20 - 24 years,Unknown,0
2014,Alpine,20 - 24 years,Yes,0
2014,Alpine,25 - 29 years,No,0
2014,Alpine,25 - 29 years,Unknown,0
2014,Alpine,25 - 29 years,Yes,0
2014,Alpine,30 - 34 years,No,0
2014,Alpine,30 - 34 years,Unknown,0
2014,Alpine,30 - 34 years,Yes,6
2014,Alpine,35 - 39 years,No,0
2014,Alpine,35 - 39 years,Unknown,0
2014,Alpine,35 - 39 years,Yes,0
2014,Alpine,40 - 44 years,No,6
2014,Alpine,40 - 44 years,Unknown,0
2014,Alpine,40 - 44 years,Yes,0
2014,Alpine,45 - 49 years,No,6
2014,Alpine,45 - 49 years,Unknown,0
2014,Alpine,45 - 49 years,Yes,0
2014,Alpine,50 - 54 years,No,6
2014,Alpine,50 - 54 years,Unknown,0
2014,Alpine,50 - 54 years,Yes,0
2014,Alpine,55 - 59 years,No,6
2014,Alpine,55 - 59 years,Unknown,0
2014,Alpine,55 - 59 years,Yes,0
2014,Alpine,60 - 64 years,No,6
2014,Alpine,60 - 64 years,Unknown,0
2014,Alpine,60 - 64 years,Yes,0
2014,Alpine,65 - 69 years,No,6
2014,Alpine,65 - 69 years,Unknown,0
2014,Alpine,65 - 69 years,Yes,6
2014,Alpine,70 - 74 years,No,0
2014,Alpine,70 - 74 years,Unknown,0
2014,Alpine,70 - 74 years,Yes,0
2014,Alpine,75 - 79 years,No,6
2014,Alpine,75 - 79 years,Unknown,0
2014,Alpine,75 - 79 years,Yes,0
2014,Alpine,80 - 84 years,No,0
2014,Alpine,80 - 84 years,Unknown,0
2014,Alpine,80 - 84 years,Yes,6
2014,Alpine,85 - 89 years,No,6
2014,Alpine,85 - 89 years,Unknown,0
2014,Alpine,85 - 89 years,Yes,6
2014,Alpine,90 - 94 years,No,6
2014,Alpine,90 - 94 years,Unknown,0
2014,Alpine,90 - 94 years,Yes,0
2014,Alpine,95 - 99 years,No,0
2014,Alpine,95 - 99 years,Unknown,0
2014,Alpine,95 - 99 years,Yes,0
2014,Alpine,100 years and over,No,0
2014,Alpine,100 years and over,Unknown,0
2014,Alpine,100 years and over,Yes,0
2014,Amador,Less than 1 year,No,6
2014,Amador,Less than 1 year,Unknown,0
2014,Amador,Less than 1 year,Yes,0
2014,Amador,1 - 4 years,No,0
2014,Amador,1 - 4 years,Unknown,0
2014,Amador,1 - 4 years,Yes,0
2014,Amador,5 - 9 years,No,0
2014,Amador,5 - 9 years,Unknown,0
2014,Amador,5 - 9 years,Yes,0
2014,Amador,10 - 14 years,No,0
2014,Amador,10 - 14 years,Unknown,0
2014,Amador,10 - 14 years,Yes,0
2014,Amador,15 - 19 years,No,0
2014,Amador,15 - 19 years,Unknown,0
2014,Amador,15 - 19 years,Yes,0
2014,Amador,20 - 24 years,No,6
2014,Amador,20 - 24 years,Unknown,0
2014,Amador,20 - 24 years,Yes,0
2014,Amador,25 - 29 years,No,6
2014,Amador,25 - 29 years,Unknown,0
2014,Amador,25 - 29 years,Yes,0
2014,Amador,30 - 34 years,No,6
2014,Amador,30 - 34 years,Unknown,0
2014,Amador,30 - 34 years,Yes,6
