Year_of_Death,County_of_Residence,Age,Race_Ethnicity,Total_Deaths_ethnicity
2021,Butte,1 - 4 years,Other/Unknown,0
2021,Butte,5 - 9 years,Hispanic,6
2021,Butte,5 - 9 years,White,0
2021,Butte,5 - 9 years,Asian,0
2021,Butte,5 - 9 years,Black/African-American,0
2021,Butte,5 - 9 years,Multi-Race,0
2021,Butte,5 - 9 years,Native American/Alaskan Native,0
2021,Butte,5 - 9 years,Pacific Islander/Native Hawaiian,0
2021,Butte,5 - 9 years,Other/Unknown,0
2021,Butte,10 - 14 years,Hispanic,0
2021,Butte,10 - 14 years,White,0
2021,Butte,10 - 14 years,Asian,0
2021,Butte,10 - 14 years,Black/African-American,0
2021,Butte,10 - 14 years,Multi-Race,0
2021,Butte,10 - 14 years,Native American/Alaskan Native,0
2021,Butte,10 - 14 years,Pacific Islander/Native Hawaiian,0
2021,Butte,10 - 14 years,Other/Unknown,0
2021,Butte,15 - 19 years,Hispanic,0
2021,Butte,15 - 19 years,White,6
2021,Butte,15 - 19 years,Asian,0
2021,Butte,15 - 19 years,Black/African-American,0
2021,Butte,15 - 19 years,Multi-Race,6
2021,Butte,15 - 19 years,Native American/Alaskan Native,0
2021,Butte,15 - 19 years,Pacific Islander/Native Hawaiian,0
2021,Butte,15 - 19 years,Other/Unknown,0
2021,Butte,20 - 24 years,Hispanic,6
2021,Butte,20 - 24 years,White,6
2021,Butte,20 - 24 years,Asian,0
2021,Butte,20 - 24 years,Black/African-American,6
2021,Butte,20 - 24 years,Multi-Race,0
2021,Butte,20 - 24 years,Native American/Alaskan Native,0
2021,Butte,20 - 24 years,Pacific Islander/Native Hawaiian,0
2021,Butte,20 - 24 years,Other/Unknown,0
2021,Butte,25 - 29 years,Hispanic,0
2021,Butte,25 - 29 years,White,6
2021,Butte,25 - 29 years,Asian,0
2021,Butte,25 - 29 years,Black/African-American,6
2021,Butte,25 - 29 years,Multi-Race,0
2021,Butte,25 - 29 years,Native American/Alaskan Native,0
2021,Butte,25 - 29 years,Pacific Islander/Native Hawaiian,0
2021,Butte,25 - 29 years,Other/Unknown,0
2021,Butte,30 - 34 years,Hispanic,0
2021,Butte,30 - 34 years,White,6
2021,Butte,30 - 34 years,Asian,0
2021,Butte,30 - 34 years,Black/African-American,6
2021,Butte,30 - 34 years,Multi-Race,0
2021,Butte,30 - 34 years,Native American/Alaskan Native,6
2021,Butte,30 - 34 years,Pacific Islander/Native Hawaiian,0
2021,Butte,30 - 34 years,Other/Unknown,0
2021,Butte,35 - 39 years,Hispanic,6
2021,Butte,35 - 39 years,White,13
2021,Butte,35 - 39 years,Asian,6
2021,Butte,35 - 39 years,Black/African-American,6
2021,Butte,35 - 39 years,Multi-Race,0
2021,Butte,35 - 39 years,Native American/Alaskan Native,0
2021,Butte,35 - 39 years,Pacific Islander/Native Hawaiian,0
2021,Butte,35 - 39 years,Other/Unknown,0
2021,Butte,40 - 44 years,Hispanic,6
2021,Butte,40 - 44 years,White,6
2021,Butte,40 - 44 years,Asian,0
2021,Butte,40 - 44 years,Black/African-American,0
2021,Butte,40 - 44 years,Multi-Race,6
2021,Butte,40 - 44 years,Native American/Alaskan Native,6
2021,Butte,40 - 44 years,Pacific Islander/Native Hawaiian,0
2021,Butte,40 - 44 years,Other/Unknown,0
2021,Butte,45 - 49 years,Hispanic,6
2021,Butte,45 - 49 years,White,13
2021,Butte,45 - 49 years,Asian,0
2021,Butte,45 - 49 years,Black/African-American,0
2021,Butte,45 - 49 years,Multi-Race,6
2021,Butte,45 - 49 years,Native American/Alaskan Native,6
2021,Butte,45 - 49 years,Pacific Islander/Native Hawaiian,0
2021,Butte,45 - 49 years,Other/Unknown,6
2021,Butte,50 - 54 years,Hispanic,6
2021,Butte,50 - 54 years,White,16
2021,Butte,50 - 54 years,Asian,0
2021,Butte,50 - 54 years,Black/African-American,6
2021,Butte,50 - 54 years,Multi-Race,0
2021,Butte,50 - 54 years,Native American/Alaskan Native,0
2021,Butte,50 - 54 years,Pacific Islander/Native Hawaiian,0
2021,Butte,50 - 54 years,Other/Unknown,6
2021,Butte,55 - 59 years,Hispanic,6
2021,Butte,55 - 59 years,White,32
2021,Butte,55 - 59 years,Asian,6
2021,Butte,55 - 59 years,Black/African-American,6
2021,Butte,55 - 59 years,Multi-Race,6
2021,Butte,55 - 59 years,Native American/Alaskan Native,6
2021,Butte,55 - 59 years,Pacific Islander/Native Hawaiian,0
2021,Butte,55 - 59 years,Other/Unknown,0
2021,Butte,60 - 64 years,Hispanic,6
2021,Butte,60 - 64 years,White,46
2021,Butte,60 - 64 years,Asian,6
2021,Butte,60 - 64 years,Black/African-American,6
2021,Butte,60 - 64 years,Multi-Race,6
2021,Butte,60 - 64 years,Native American/Alaskan Native,0
2021,Butte,60 - 64 years,Pacific Islander/Native Hawaiian,0
2021,Butte,60 - 64 years,Other/Unknown,6
2021,Butte,65 - 69 years,Hispanic,6
2021,Butte,65 - 69 years,White,67
2021,Butte,65 - 69 years,Asian,0
2021,Butte,65 - 69 years,Black/African-American,6
2021,Butte,65 - 69 years,Multi-Race,6
2021,Butte,65 - 69 years,Native American/Alaskan Native,6
2021,Butte,65 - 69 years,Pacific Islander/Native Hawaiian,0
2021,Butte,65 - 69 years,Other/Unknown,0
2021,Butte,70 - 74 years,Hispanic,6
2021,Butte,70 - 74 years,White,91
2021,Butte,70 - 74 years,Asian,6
2021,Butte,70 - 74 years,Black/African-American,0
2021,Butte,70 - 74 years,Multi-Race,6
2021,Butte,70 - 74 years,Native American/Alaskan Native,0
2021,Butte,70 - 74 years,Pacific Islander/Native Hawaiian,0
2021,Butte,70 - 74 years,Other/Unknown,6
2021,Butte,75 - 79 years,Hispanic,6
2021,Butte,75 - 79 years,White,78
2021,Butte,75 - 79 years,Asian,6
2021,Butte,75 - 79 years,Black/African-American,6
2021,Butte,75 - 79 years,Multi-Race,0
2021,Butte,75 - 79 years,Native American/Alaskan Native,0
2021,Butte,75 - 79 years,Pacific Islander/Native Hawaiian,0
2021,Butte,75 - 79 years,Other/Unknown,6
2021,Butte,80 - 84 years,Hispanic,6
2021,Butte,80 - 84 years,White,89
2021,Butte,80 - 84 years,Asian,6
2021,Butte,80 - 84 years,Black/African-American,6
2021,Butte,80 - 84 years,Multi-Race,0
2021,Butte,80 - 84 years,Native American/Alaskan Native,0
2021,Butte,80 - 84 years,Pacific Islander/Native Hawaiian,0
2021,Butte,80 - 84 years,Other/Unknown,0
2021,Butte,85 - 89 years,Hispanic,6
2021,Butte,85 - 89 years,White,95
2021,Butte,85 - 89 years,Asian,0
2021,Butte,85 - 89 years,Black/African-American,6
2021,Butte,85 - 89 years,Multi-Race,0
2021,Butte,85 - 89 years,Native American/Alaskan Native,0
2021,Butte,85 - 89 years,Pacific Islander/Native Hawaiian,0
2021,Butte,85 - 89 years,Other/Unknown,0
2021,Butte,90 - 94 years,Hispanic,6
2021,Butte,90 - 94 years,White,83
2021,Butte,90 - 94 years,Asian,6
2021,Butte,90 - 94 years,Black/African-American,6
2021,Butte,90 - 94 years,Multi-Race,0
2021,Butte,90 - 94 years,Native American/Alaskan Native,6
2021,Butte,90 - 94 years,Pacific Islander/Native Hawaiian,0
2021,Butte,90 - 94 years,Other/Unknown,0
2021,Butte,95 - 99 years,Hispanic,6
2021,Butte,95 - 99 years,White,43
2021,Butte,95 - 99 years,Asian,6
2021,Butte,95 - 99 years,Black/African-American,0
2021,Butte,95 - 99 years,Multi-Race,0
2021,Butte,95 - 99 years,Native American/Alaskan Native,0
2021,Butte,95 - 99 years,Pacific Islander/Native Hawaiian,0
2021,Butte,95 - 99 years,Other/Unknown,0
2021,Butte,100 years and over,Hispanic,0
2021,Butte,100 years and over,White,6
2021,Butte,100 years and over,Asian,0
2021,Butte,100 years and over,Black/African-American,0
2021,Butte,100 years and over,Multi-Race,0
2021,Butte,100 years and over,Native American/Alaskan Native,0
2021,Butte,100 years and over,Pacific Islander/Native Hawaiian,0
2021,Butte,100 years and over,Other/Unknown,0
2021,Calaveras,Less than 1 year,Hispanic,0
2021,Calaveras,Less than 1 year,White,0
2021,Calaveras,Less than 1 year,Asian,0
2021,Calaveras,Less than 1 year,Black/African-American,0
2021,Calaveras,Less than 1 year,Multi-Race,0
2021,Calaveras,Less than 1 year,Native American/Alaskan Native,0
2021,Calaveras,Less than 1 year,Pacific Islander/Native Hawaiian,0
2021,Calaveras,Less than 1 year,Other/Unknown,0
2021,Calaveras,1 - 4 years,Hispanic,0
2021,Calaveras,1 - 4 years,White,0
2021,Calaveras,1 - 4 years,Asian,0
2021,Calaveras,1 - 4 years,Black/African-American,0
2021,Calaveras,1 - 4 years,Multi-Race,0
2021,Calaveras,1 - 4 years,Native American/Alaskan Native,0
2021,Calaveras,1 - 4 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,1 - 4 years,Other/Unknown,0
2021,Calaveras,5 - 9 years,Hispanic,0
2021,Calaveras,5 - 9 years,White,0
2021,Calaveras,5 - 9 years,Asian,0
2021,Calaveras,5 - 9 years,Black/African-American,0
2021,Calaveras,5 - 9 years,Multi-Race,0
2021,Calaveras,5 - 9 years,Native American/Alaskan Native,0
2021,Calaveras,5 - 9 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,5 - 9 years,Other/Unknown,0
2021,Calaveras,10 - 14 years,Hispanic,0
2021,Calaveras,10 - 14 years,White,0
2021,Calaveras,10 - 14 years,Asian,0
2021,Calaveras,10 - 14 years,Black/African-American,0
2021,Calaveras,10 - 14 years,Multi-Race,0
2021,Calaveras,10 - 14 years,Native American/Alaskan Native,0
2021,Calaveras,10 - 14 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,10 - 14 years,Other/Unknown,0
2021,Calaveras,15 - 19 years,Hispanic,0
2021,Calaveras,15 - 19 years,White,0
2021,Calaveras,15 - 19 years,Asian,0
2021,Calaveras,15 - 19 years,Black/African-American,0
2021,Calaveras,15 - 19 years,Multi-Race,0
2021,Calaveras,15 - 19 years,Native American/Alaskan Native,0
2021,Calaveras,15 - 19 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,15 - 19 years,Other/Unknown,0
2021,Calaveras,20 - 24 years,Hispanic,0
2021,Calaveras,20 - 24 years,White,6
2021,Calaveras,20 - 24 years,Asian,0
2021,Calaveras,20 - 24 years,Black/African-American,0
2021,Calaveras,20 - 24 years,Multi-Race,0
2021,Calaveras,20 - 24 years,Native American/Alaskan Native,0
2021,Calaveras,20 - 24 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,20 - 24 years,Other/Unknown,0
2021,Calaveras,25 - 29 years,Hispanic,0
2021,Calaveras,25 - 29 years,White,6
2021,Calaveras,25 - 29 years,Asian,6
2021,Calaveras,25 - 29 years,Black/African-American,0
2021,Calaveras,25 - 29 years,Multi-Race,0
2021,Calaveras,25 - 29 years,Native American/Alaskan Native,0
2021,Calaveras,25 - 29 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,25 - 29 years,Other/Unknown,0
2021,Calaveras,30 - 34 years,Hispanic,6
2021,Calaveras,30 - 34 years,White,6
2021,Calaveras,30 - 34 years,Asian,0
2021,Calaveras,30 - 34 years,Black/African-American,0
2021,Calaveras,30 - 34 years,Multi-Race,0
2021,Calaveras,30 - 34 years,Native American/Alaskan Native,0
2021,Calaveras,30 - 34 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,30 - 34 years,Other/Unknown,0
2021,Calaveras,35 - 39 years,Hispanic,0
2021,Calaveras,35 - 39 years,White,6
2021,Calaveras,35 - 39 years,Asian,0
2021,Calaveras,35 - 39 years,Black/African-American,0
2021,Calaveras,35 - 39 years,Multi-Race,6
2021,Calaveras,35 - 39 years,Native American/Alaskan Native,0
2021,Calaveras,35 - 39 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,35 - 39 years,Other/Unknown,0
2021,Calaveras,40 - 44 years,Hispanic,0
2021,Calaveras,40 - 44 years,White,0
2021,Calaveras,40 - 44 years,Asian,0
2021,Calaveras,40 - 44 years,Black/African-American,0
2021,Calaveras,40 - 44 years,Multi-Race,0
2021,Calaveras,40 - 44 years,Native American/Alaskan Native,0
2021,Calaveras,40 - 44 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,40 - 44 years,Other/Unknown,0
2021,Calaveras,45 - 49 years,Hispanic,0
2021,Calaveras,45 - 49 years,White,6
2021,Calaveras,45 - 49 years,Asian,0
2021,Calaveras,45 - 49 years,Black/African-American,0
2021,Calaveras,45 - 49 years,Multi-Race,0
2021,Calaveras,45 - 49 years,Native American/Alaskan Native,0
2021,Calaveras,45 - 49 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,45 - 49 years,Other/Unknown,0
2021,Calaveras,50 - 54 years,Hispanic,6
2021,Calaveras,50 - 54 years,White,6
2021,Calaveras,50 - 54 years,Asian,0
2021,Calaveras,50 - 54 years,Black/African-American,0
2021,Calaveras,50 - 54 years,Multi-Race,0
2021,Calaveras,50 - 54 years,Native American/Alaskan Native,6
2021,Calaveras,50 - 54 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,50 - 54 years,Other/Unknown,0
2021,Calaveras,55 - 59 years,Hispanic,6
2021,Calaveras,55 - 59 years,White,6
2021,Calaveras,55 - 59 years,Asian,0
2021,Calaveras,55 - 59 years,Black/African-American,0
2021,Calaveras,55 - 59 years,Multi-Race,0
2021,Calaveras,55 - 59 years,Native American/Alaskan Native,0
2021,Calaveras,55 - 59 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,55 - 59 years,Other/Unknown,0
2021,Calaveras,60 - 64 years,Hispanic,6
2021,Calaveras,60 - 64 years,White,16
2021,Calaveras,60 - 64 years,Asian,0
2021,Calaveras,60 - 64 years,Black/African-American,0
2021,Calaveras,60 - 64 years,Multi-Race,0
2021,Calaveras,60 - 64 years,Native American/Alaskan Native,6
2021,Calaveras,60 - 64 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,60 - 64 years,Other/Unknown,0
2021,Calaveras,65 - 69 years,Hispanic,0
2021,Calaveras,65 - 69 years,White,19
2021,Calaveras,65 - 69 years,Asian,0
2021,Calaveras,65 - 69 years,Black/African-American,0
2021,Calaveras,65 - 69 years,Multi-Race,0
2021,Calaveras,65 - 69 years,Native American/Alaskan Native,0
2021,Calaveras,65 - 69 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,65 - 69 years,Other/Unknown,0
2021,Calaveras,70 - 74 years,Hispanic,6
2021,Calaveras,70 - 74 years,White,21
2021,Calaveras,70 - 74 years,Asian,6
2021,Calaveras,70 - 74 years,Black/African-American,6
2021,Calaveras,70 - 74 years,Multi-Race,0
2021,Calaveras,70 - 74 years,Native American/Alaskan Native,0
2021,Calaveras,70 - 74 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,70 - 74 years,Other/Unknown,0
2021,Calaveras,75 - 79 years,Hispanic,6
2021,Calaveras,75 - 79 years,White,27
2021,Calaveras,75 - 79 years,Asian,0
2021,Calaveras,75 - 79 years,Black/African-American,6
2021,Calaveras,75 - 79 years,Multi-Race,6
2021,Calaveras,75 - 79 years,Native American/Alaskan Native,0
2021,Calaveras,75 - 79 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,75 - 79 years,Other/Unknown,0
2021,Calaveras,80 - 84 years,Hispanic,6
2021,Calaveras,80 - 84 years,White,24
2021,Calaveras,80 - 84 years,Asian,0
2021,Calaveras,80 - 84 years,Black/African-American,6
2021,Calaveras,80 - 84 years,Multi-Race,0
2021,Calaveras,80 - 84 years,Native American/Alaskan Native,0
2021,Calaveras,80 - 84 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,80 - 84 years,Other/Unknown,0
2021,Calaveras,85 - 89 years,Hispanic,6
2021,Calaveras,85 - 89 years,White,18
2021,Calaveras,85 - 89 years,Asian,0
2021,Calaveras,85 - 89 years,Black/African-American,0
2021,Calaveras,85 - 89 years,Multi-Race,6
2021,Calaveras,85 - 89 years,Native American/Alaskan Native,0
2021,Calaveras,85 - 89 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,85 - 89 years,Other/Unknown,0
2021,Calaveras,90 - 94 years,Hispanic,6
2021,Calaveras,90 - 94 years,White,16
2021,Calaveras,90 - 94 years,Asian,0
2021,Calaveras,90 - 94 years,Black/African-American,0
2021,Calaveras,90 - 94 years,Multi-Race,6
2021,Calaveras,90 - 94 years,Native American/Alaskan Native,0
2021,Calaveras,90 - 94 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,90 - 94 years,Other/Unknown,0
2021,Calaveras,95 - 99 years,Hispanic,6
2021,Calaveras,95 - 99 years,White,6
2021,Calaveras,95 - 99 years,Asian,0
2021,Calaveras,95 - 99 years,Black/African-American,0
2021,Calaveras,95 - 99 years,Multi-Race,0
2021,Calaveras,95 - 99 years,Native American/Alaskan Native,0
2021,Calaveras,95 - 99 years,Pacific Islander/Native Hawaiian,0
2021,Calaveras,95 - 99 years,Other/Unknown,6
2021,Calaveras,100 years and over,Hispanic,0
2021,Calaveras,100 years and over,White,6
2021,Calaveras,100 years and over,Asian,0
2021,Calaveras,100 years and over,Black/African-American,0
2021,Calaveras,100 years and over,Multi-Race,6
2021,Calaveras,100 years and over,Native American/Alaskan Native,0
2021,Calaveras,100 years and over,Pacific Islander/Native Hawaiian,0
2021,Calaveras,100 years and over,Other/Unknown,0
2021,Colusa,Less than 1 year,Hispanic,0
2021,Colusa,Less than 1 year,White,6
2021,Colusa,Less than 1 year,Asian,0
2021,Colusa,Less than 1 year,Black/African-American,0
2021,Colusa,Less than 1 year,Multi-Race,0
2021,Colusa,Less than 1 year,Native American/Alaskan Native,0
2021,Colusa,Less than 1 year,Pacific Islander/Native Hawaiian,0
2021,Colusa,Less than 1 year,Other/Unknown,0
2021,Colusa,1 - 4 years,Hispanic,0
2021,Colusa,1 - 4 years,White,0
2021,Colusa,1 - 4 years,Asian,0
2021,Colusa,1 - 4 years,Black/African-American,0
2021,Colusa,1 - 4 years,Multi-Race,0
2021,Colusa,1 - 4 years,Native American/Alaskan Native,0
2021,Colusa,1 - 4 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,1 - 4 years,Other/Unknown,0
2021,Colusa,5 - 9 years,Hispanic,0
2021,Colusa,5 - 9 years,White,0
2021,Colusa,5 - 9 years,Asian,0
2021,Colusa,5 - 9 years,Black/African-American,0
2021,Colusa,5 - 9 years,Multi-Race,0
2021,Colusa,5 - 9 years,Native American/Alaskan Native,0
2021,Colusa,5 - 9 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,5 - 9 years,Other/Unknown,0
2021,Colusa,10 - 14 years,Hispanic,0
2021,Colusa,10 - 14 years,White,0
2021,Colusa,10 - 14 years,Asian,0
2021,Colusa,10 - 14 years,Black/African-American,0
2021,Colusa,10 - 14 years,Multi-Race,0
2021,Colusa,10 - 14 years,Native American/Alaskan Native,0
2021,Colusa,10 - 14 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,10 - 14 years,Other/Unknown,0
2021,Colusa,15 - 19 years,Hispanic,0
2021,Colusa,15 - 19 years,White,0
2021,Colusa,15 - 19 years,Asian,0
2021,Colusa,15 - 19 years,Black/African-American,0
2021,Colusa,15 - 19 years,Multi-Race,0
2021,Colusa,15 - 19 years,Native American/Alaskan Native,0
2021,Colusa,15 - 19 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,15 - 19 years,Other/Unknown,0
2021,Colusa,20 - 24 years,Hispanic,0
2021,Colusa,20 - 24 years,White,0
2021,Colusa,20 - 24 years,Asian,0
2021,Colusa,20 - 24 years,Black/African-American,0
2021,Colusa,20 - 24 years,Multi-Race,0
2021,Colusa,20 - 24 years,Native American/Alaskan Native,0
2021,Colusa,20 - 24 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,20 - 24 years,Other/Unknown,0
2021,Colusa,25 - 29 years,Hispanic,0
2021,Colusa,25 - 29 years,White,0
2021,Colusa,25 - 29 years,Asian,0
2021,Colusa,25 - 29 years,Black/African-American,0
2021,Colusa,25 - 29 years,Multi-Race,0
2021,Colusa,25 - 29 years,Native American/Alaskan Native,0
2021,Colusa,25 - 29 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,25 - 29 years,Other/Unknown,0
2021,Colusa,30 - 34 years,Hispanic,0
2021,Colusa,30 - 34 years,White,0
2021,Colusa,30 - 34 years,Asian,0
2021,Colusa,30 - 34 years,Black/African-American,0
2021,Colusa,30 - 34 years,Multi-Race,0
2021,Colusa,30 - 34 years,Native American/Alaskan Native,0
2021,Colusa,30 - 34 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,30 - 34 years,Other/Unknown,0
2021,Colusa,35 - 39 years,Hispanic,6
2021,Colusa,35 - 39 years,White,0
2021,Colusa,35 - 39 years,Asian,0
2021,Colusa,35 - 39 years,Black/African-American,0
2021,Colusa,35 - 39 years,Multi-Race,0
2021,Colusa,35 - 39 years,Native American/Alaskan Native,0
2021,Colusa,35 - 39 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,35 - 39 years,Other/Unknown,0
2021,Colusa,40 - 44 years,Hispanic,0
2021,Colusa,40 - 44 years,White,0
2021,Colusa,40 - 44 years,Asian,0
2021,Colusa,40 - 44 years,Black/African-American,0
2021,Colusa,40 - 44 years,Multi-Race,0
2021,Colusa,40 - 44 years,Native American/Alaskan Native,6
2021,Colusa,40 - 44 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,40 - 44 years,Other/Unknown,0
2021,Colusa,45 - 49 years,Hispanic,0
2021,Colusa,45 - 49 years,White,0
2021,Colusa,45 - 49 years,Asian,0
2021,Colusa,45 - 49 years,Black/African-American,0
2021,Colusa,45 - 49 years,Multi-Race,0
2021,Colusa,45 - 49 years,Native American/Alaskan Native,0
2021,Colusa,45 - 49 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,45 - 49 years,Other/Unknown,0
2021,Colusa,50 - 54 years,Hispanic,0
2021,Colusa,50 - 54 years,White,6
2021,Colusa,50 - 54 years,Asian,0
2021,Colusa,50 - 54 years,Black/African-American,0
2021,Colusa,50 - 54 years,Multi-Race,0
2021,Colusa,50 - 54 years,Native American/Alaskan Native,0
2021,Colusa,50 - 54 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,50 - 54 years,Other/Unknown,0
2021,Colusa,55 - 59 years,Hispanic,6
2021,Colusa,55 - 59 years,White,0
2021,Colusa,55 - 59 years,Asian,0
2021,Colusa,55 - 59 years,Black/African-American,0
2021,Colusa,55 - 59 years,Multi-Race,0
2021,Colusa,55 - 59 years,Native American/Alaskan Native,0
2021,Colusa,55 - 59 years,Pacific Islander/Native Hawaiian,0
2021,Colusa,55 - 59 years,Other/Unknown,0
2021,Colusa,60 - 64 years,Hispanic,6
2021,Colusa,60 - 64 years,White,6
2021,Colusa,60 - 64 years,Asian,0
2021,Colusa,60 - 64 years,Black/African-American,0
2021,Colusa,60 - 64 years,Multi-Race,0
2021,Colusa,60 - 64 years,Native American/Alaskan Native,0
