Year_of_Death,County_of_Residence,Age,Sex,Total_Deaths_sex
2015,Del Norte,5 - 9 years,Female,0
2015,Del Norte,5 - 9 years,Male,0
2015,Del Norte,10 - 14 years,Female,0
2015,Del Norte,10 - 14 years,Male,6
2015,Del Norte,15 - 19 years,Female,0
2015,Del Norte,15 - 19 years,Male,6
2015,Del Norte,20 - 24 years,Female,0
2015,Del Norte,20 - 24 years,Male,0
2015,Del Norte,25 - 29 years,Female,6
2015,Del Norte,25 - 29 years,Male,6
2015,Del Norte,30 - 34 years,Female,6
2015,Del Norte,30 - 34 years,Male,6
2015,Del Norte,35 - 39 years,Female,0
2015,Del Norte,35 - 39 years,Male,6
2015,Del Norte,40 - 44 years,Female,6
2015,Del Norte,40 - 44 years,Male,6
2015,Del Norte,45 - 49 years,Female,6
2015,Del Norte,45 - 49 years,Male,6
2015,Del Norte,50 - 54 years,Female,6
2015,Del Norte,50 - 54 years,Male,6
2015,Del Norte,55 - 59 years,Female,6
2015,Del Norte,55 - 59 years,Male,6
2015,Del Norte,60 - 64 years,Female,11
2015,Del Norte,60 - 64 years,Male,12
2015,Del Norte,65 - 69 years,Female,14
2015,Del Norte,65 - 69 years,Male,20
2015,Del Norte,70 - 74 years,Female,12
2015,Del Norte,70 - 74 years,Male,22
2015,Del Norte,75 - 79 years,Female,14
2015,Del Norte,75 - 79 years,Male,17
2015,Del Norte,80 - 84 years,Female,22
2015,Del Norte,80 - 84 years,Male,17
2015,Del Norte,85 - 89 years,Female,15
2015,Del Norte,85 - 89 years,Male,21
2015,Del Norte,90 - 94 years,Female,12
2015,Del Norte,90 - 94 years,Male,14
2015,Del Norte,95 - 99 years,Female,6
2015,Del Norte,95 - 99 years,Male,6
2015,Del Norte,100 years and over,Female,6
2015,Del Norte,100 years and over,Male,6
2015,El Dorado,Less than 1 year,Female,6
2015,El Dorado,Less than 1 year,Male,6
2015,El Dorado,1 - 4 years,Female,0
2015,El Dorado,1 - 4 years,Male,6
2015,El Dorado,5 - 9 years,Female,0
2015,El Dorado,5 - 9 years,Male,0
2015,El Dorado,10 - 14 years,Female,0
2015,El Dorado,10 - 14 years,Male,0
2015,El Dorado,15 - 19 years,Female,6
2015,El Dorado,15 - 19 years,Male,6
2015,El Dorado,20 - 24 years,Female,6
2015,El Dorado,20 - 24 years,Male,6
2015,El Dorado,25 - 29 years,Female,6
2015,El Dorado,25 - 29 years,Male,11
2015,El Dorado,30 - 34 years,Female,6
2015,El Dorado,30 - 34 years,Male,6
2015,El Dorado,35 - 39 years,Female,6
2015,El Dorado,35 - 39 years,Male,13
2015,El Dorado,40 - 44 years,Female,6
2015,El Dorado,40 - 44 years,Male,6
2015,El Dorado,45 - 49 years,Female,11
2015,El Dorado,45 - 49 years,Male,20
2015,El Dorado,50 - 54 years,Female,24
2015,El Dorado,50 - 54 years,Male,39
2015,El Dorado,55 - 59 years,Female,33
2015,El Dorado,55 - 59 years,Male,51
2015,El Dorado,60 - 64 years,Female,42
2015,El Dorado,60 - 64 years,Male,59
2015,El Dorado,65 - 69 years,Female,51
2015,El Dorado,65 - 69 years,Male,94
2015,El Dorado,70 - 74 years,Female,67
2015,El Dorado,70 - 74 years,Male,97
2015,El Dorado,75 - 79 years,Female,85
2015,El Dorado,75 - 79 years,Male,85
2015,El Dorado,80 - 84 years,Female,94
2015,El Dorado,80 - 84 years,Male,127
2015,El Dorado,85 - 89 years,Female,124
2015,El Dorado,85 - 89 years,Male,102
2015,El Dorado,90 - 94 years,Female,109
2015,El Dorado,90 - 94 years,Male,90
2015,El Dorado,95 - 99 years,Female,60
2015,El Dorado,95 - 99 years,Male,25
2015,El Dorado,100 years and over,Female,16
2015,El Dorado,100 years and over,Male,6
2015,Fresno,Less than 1 year,Female,55
2015,Fresno,Less than 1 year,Male,61
2015,Fresno,1 - 4 years,Female,6
2015,Fresno,1 - 4 years,Male,6
2015,Fresno,5 - 9 years,Female,6
2015,Fresno,5 - 9 years,Male,6
2015,Fresno,10 - 14 years,Female,6
2015,Fresno,10 - 14 years,Male,6
2015,Fresno,15 - 19 years,Female,6
2015,Fresno,15 - 19 years,Male,23
2015,Fresno,20 - 24 years,Female,13
2015,Fresno,20 - 24 years,Male,44
2015,Fresno,25 - 29 years,Female,25
2015,Fresno,25 - 29 years,Male,52
2015,Fresno,30 - 34 years,Female,22
2015,Fresno,30 - 34 years,Male,52
2015,Fresno,35 - 39 years,Female,35
2015,Fresno,35 - 39 years,Male,64
2015,Fresno,40 - 44 years,Female,49
2015,Fresno,40 - 44 years,Male,72
2015,Fresno,45 - 49 years,Female,74
2015,Fresno,45 - 49 years,Male,104
2015,Fresno,50 - 54 years,Female,125
2015,Fresno,50 - 54 years,Male,169
2015,Fresno,55 - 59 years,Female,158
2015,Fresno,55 - 59 years,Male,268
2015,Fresno,60 - 64 years,Female,168
2015,Fresno,60 - 64 years,Male,328
2015,Fresno,65 - 69 years,Female,255
2015,Fresno,65 - 69 years,Male,333
2015,Fresno,70 - 74 years,Female,241
2015,Fresno,70 - 74 years,Male,323
2015,Fresno,75 - 79 years,Female,304
2015,Fresno,75 - 79 years,Male,334
2015,Fresno,80 - 84 years,Female,400
2015,Fresno,80 - 84 years,Male,379
2015,Fresno,85 - 89 years,Female,446
2015,Fresno,85 - 89 years,Male,376
2015,Fresno,90 - 94 years,Female,491
2015,Fresno,90 - 94 years,Male,319
2015,Fresno,95 - 99 years,Female,207
2015,Fresno,95 - 99 years,Male,92
2015,Fresno,100 years and over,Female,43
2015,Fresno,100 years and over,Male,13
2015,Glenn,Less than 1 year,Female,6
2015,Glenn,Less than 1 year,Male,6
2015,Glenn,1 - 4 years,Female,0
2015,Glenn,1 - 4 years,Male,0
2015,Glenn,5 - 9 years,Female,6
2015,Glenn,5 - 9 years,Male,0
2015,Glenn,10 - 14 years,Female,6
2015,Glenn,10 - 14 years,Male,0
2015,Glenn,15 - 19 years,Female,6
2015,Glenn,15 - 19 years,Male,0
2015,Glenn,20 - 24 years,Female,0
2015,Glenn,20 - 24 years,Male,6
2015,Glenn,25 - 29 years,Female,6
2015,Glenn,25 - 29 years,Male,6
2015,Glenn,30 - 34 years,Female,6
2015,Glenn,30 - 34 years,Male,6
2015,Glenn,35 - 39 years,Female,6
2015,Glenn,35 - 39 years,Male,6
2015,Glenn,40 - 44 years,Female,6
2015,Glenn,40 - 44 years,Male,6
2015,Glenn,45 - 49 years,Female,6
2015,Glenn,45 - 49 years,Male,6
2015,Glenn,50 - 54 years,Female,6
2015,Glenn,50 - 54 years,Male,6
2015,Glenn,55 - 59 years,Female,6
2015,Glenn,55 - 59 years,Male,11
2015,Glenn,60 - 64 years,Female,6
2015,Glenn,60 - 64 years,Male,6
2015,Glenn,65 - 69 years,Female,6
2015,Glenn,65 - 69 years,Male,13
2015,Glenn,70 - 74 years,Female,14
2015,Glenn,70 - 74 years,Male,11
2015,Glenn,75 - 79 years,Female,17
2015,Glenn,75 - 79 years,Male,19
2015,Glenn,80 - 84 years,Female,13
2015,Glenn,80 - 84 years,Male,23
2015,Glenn,85 - 89 years,Female,16
2015,Glenn,85 - 89 years,Male,18
2015,Glenn,90 - 94 years,Female,19
2015,Glenn,90 - 94 years,Male,6
2015,Glenn,95 - 99 years,Female,6
2015,Glenn,95 - 99 years,Male,6
2015,Glenn,100 years and over,Female,6
2015,Glenn,100 years and over,Male,6
2015,Humboldt,Less than 1 year,Female,6
2015,Humboldt,Less than 1 year,Male,6
2015,Humboldt,1 - 4 years,Female,0
2015,Humboldt,1 - 4 years,Male,6
2015,Humboldt,5 - 9 years,Female,0
2015,Humboldt,5 - 9 years,Male,0
2015,Humboldt,10 - 14 years,Female,6
2015,Humboldt,10 - 14 years,Male,6
2015,Humboldt,15 - 19 years,Female,6
2015,Humboldt,15 - 19 years,Male,6
2015,Humboldt,20 - 24 years,Female,6
2015,Humboldt,20 - 24 years,Male,6
2015,Humboldt,25 - 29 years,Female,6
2015,Humboldt,25 - 29 years,Male,13
2015,Humboldt,30 - 34 years,Female,6
2015,Humboldt,30 - 34 years,Male,14
2015,Humboldt,35 - 39 years,Female,6
2015,Humboldt,35 - 39 years,Male,12
2015,Humboldt,40 - 44 years,Female,6
2015,Humboldt,40 - 44 years,Male,17
2015,Humboldt,45 - 49 years,Female,12
2015,Humboldt,45 - 49 years,Male,18
2015,Humboldt,50 - 54 years,Female,20
2015,Humboldt,50 - 54 years,Male,35
2015,Humboldt,55 - 59 years,Female,44
2015,Humboldt,55 - 59 years,Male,48
2015,Humboldt,60 - 64 years,Female,46
2015,Humboldt,60 - 64 years,Male,76
2015,Humboldt,65 - 69 years,Female,60
2015,Humboldt,65 - 69 years,Male,85
2015,Humboldt,70 - 74 years,Female,53
2015,Humboldt,70 - 74 years,Male,80
2015,Humboldt,75 - 79 years,Female,51
2015,Humboldt,75 - 79 years,Male,65
2015,Humboldt,80 - 84 years,Female,60
2015,Humboldt,80 - 84 years,Male,61
2015,Humboldt,85 - 89 years,Female,80
2015,Humboldt,85 - 89 years,Male,84
2015,Humboldt,90 - 94 years,Female,77
2015,Humboldt,90 - 94 years,Male,60
2015,Humboldt,95 - 99 years,Female,34
2015,Humboldt,95 - 99 years,Male,21
2015,Humboldt,100 years and over,Female,13
2015,Humboldt,100 years and over,Male,6
2015,Imperial,Less than 1 year,Female,6
2015,Imperial,Less than 1 year,Male,6
2015,Imperial,1 - 4 years,Female,6
2015,Imperial,1 - 4 years,Male,6
2015,Imperial,5 - 9 years,Female,6
2015,Imperial,5 - 9 years,Male,6
2015,Imperial,10 - 14 years,Female,6
2015,Imperial,10 - 14 years,Male,6
2015,Imperial,15 - 19 years,Female,6
2015,Imperial,15 - 19 years,Male,6
2015,Imperial,20 - 24 years,Female,6
2015,Imperial,20 - 24 years,Male,6
2015,Imperial,25 - 29 years,Female,6
2015,Imperial,25 - 29 years,Male,6
2015,Imperial,30 - 34 years,Female,6
2015,Imperial,30 - 34 years,Male,6
2015,Imperial,35 - 39 years,Female,6
2015,Imperial,35 - 39 years,Male,6
2015,Imperial,40 - 44 years,Female,6
2015,Imperial,40 - 44 years,Male,6
2015,Imperial,45 - 49 years,Female,6
2015,Imperial,45 - 49 years,Male,23
2015,Imperial,50 - 54 years,Female,18
2015,Imperial,50 - 54 years,Male,27
2015,Imperial,55 - 59 years,Female,24
2015,Imperial,55 - 59 years,Male,40
2015,Imperial,60 - 64 years,Female,37
2015,Imperial,60 - 64 years,Male,54
2015,Imperial,65 - 69 years,Female,44
2015,Imperial,65 - 69 years,Male,58
2015,Imperial,70 - 74 years,Female,40
2015,Imperial,70 - 74 years,Male,57
2015,Imperial,75 - 79 years,Female,52
2015,Imperial,75 - 79 years,Male,68
2015,Imperial,80 - 84 years,Female,61
2015,Imperial,80 - 84 years,Male,63
2015,Imperial,85 - 89 years,Female,91
2015,Imperial,85 - 89 years,Male,72
2015,Imperial,90 - 94 years,Female,62
2015,Imperial,90 - 94 years,Male,39
2015,Imperial,95 - 99 years,Female,24
2015,Imperial,95 - 99 years,Male,18
2015,Imperial,100 years and over,Female,6
2015,Imperial,100 years and over,Male,6
2015,Inyo,Less than 1 year,Female,0
2015,Inyo,Less than 1 year,Male,0
2015,Inyo,1 - 4 years,Female,0
2015,Inyo,1 - 4 years,Male,0
2015,Inyo,5 - 9 years,Female,0
2015,Inyo,5 - 9 years,Male,0
2015,Inyo,10 - 14 years,Female,0
2015,Inyo,10 - 14 years,Male,0
2015,Inyo,15 - 19 years,Female,0
2015,Inyo,15 - 19 years,Male,0
2015,Inyo,20 - 24 years,Female,6
2015,Inyo,20 - 24 years,Male,0
2015,Inyo,25 - 29 years,Female,0
2015,Inyo,25 - 29 years,Male,0
2015,Inyo,30 - 34 years,Female,0
2015,Inyo,30 - 34 years,Male,6
2015,Inyo,35 - 39 years,Female,0
2015,Inyo,35 - 39 years,Male,6
2015,Inyo,40 - 44 years,Female,0
2015,Inyo,40 - 44 years,Male,6
2015,Inyo,45 - 49 years,Female,0
2015,Inyo,45 - 49 years,Male,6
2015,Inyo,50 - 54 years,Female,6
2015,Inyo,50 - 54 years,Male,6
2015,Inyo,55 - 59 years,Female,6
2015,Inyo,55 - 59 years,Male,6
2015,Inyo,60 - 64 years,Female,6
2015,Inyo,60 - 64 years,Male,6
2015,Inyo,65 - 69 years,Female,6
2015,Inyo,65 - 69 years,Male,12
2015,Inyo,70 - 74 years,Female,6
2015,Inyo,70 - 74 years,Male,12
2015,Inyo,75 - 79 years,Female,6
2015,Inyo,75 - 79 years,Male,12
2015,Inyo,80 - 84 years,Female,14
2015,Inyo,80 - 84 years,Male,14
2015,Inyo,85 - 89 years,Female,15
2015,Inyo,85 - 89 years,Male,6
2015,Inyo,90 - 94 years,Female,17
2015,Inyo,90 - 94 years,Male,15
2015,Inyo,95 - 99 years,Female,6
2015,Inyo,95 - 99 years,Male,6
2015,Inyo,100 years and over,Female,6
2015,Inyo,100 years and over,Male,0
2015,Kern,Less than 1 year,Female,50
2015,Kern,Less than 1 year,Male,43
2015,Kern,1 - 4 years,Female,6
2015,Kern,1 - 4 years,Male,6
2015,Kern,5 - 9 years,Female,6
2015,Kern,5 - 9 years,Male,6
2015,Kern,10 - 14 years,Female,6
2015,Kern,10 - 14 years,Male,6
2015,Kern,15 - 19 years,Female,6
2015,Kern,15 - 19 years,Male,28
2015,Kern,20 - 24 years,Female,6
2015,Kern,20 - 24 years,Male,45
2015,Kern,25 - 29 years,Female,23
2015,Kern,25 - 29 years,Male,55
2015,Kern,30 - 34 years,Female,22
2015,Kern,30 - 34 years,Male,70
2015,Kern,35 - 39 years,Female,36
2015,Kern,35 - 39 years,Male,67
2015,Kern,40 - 44 years,Female,36
2015,Kern,40 - 44 years,Male,79
2015,Kern,45 - 49 years,Female,63
2015,Kern,45 - 49 years,Male,118
2015,Kern,50 - 54 years,Female,141
2015,Kern,50 - 54 years,Male,183
2015,Kern,55 - 59 years,Female,160
2015,Kern,55 - 59 years,Male,274
2015,Kern,60 - 64 years,Female,193
2015,Kern,60 - 64 years,Male,305
2015,Kern,65 - 69 years,Female,232
2015,Kern,65 - 69 years,Male,315
2015,Kern,70 - 74 years,Female,257
2015,Kern,70 - 74 years,Male,344
2015,Kern,75 - 79 years,Female,293
2015,Kern,75 - 79 years,Male,316
2015,Kern,80 - 84 years,Female,316
2015,Kern,80 - 84 years,Male,296
2015,Kern,85 - 89 years,Female,375
2015,Kern,85 - 89 years,Male,260
2015,Kern,90 - 94 years,Female,329
2015,Kern,90 - 94 years,Male,162
2015,Kern,95 - 99 years,Female,134
2015,Kern,95 - 99 years,Male,47
2015,Kern,100 years and over,Female,33
2015,Kern,100 years and over,Male,14
2015,Kings,Less than 1 year,Female,6
2015,Kings,Less than 1 year,Male,6
2015,Kings,1 - 4 years,Female,0
2015,Kings,1 - 4 years,Male,6
2015,Kings,5 - 9 years,Female,0
2015,Kings,5 - 9 years,Male,0
2015,Kings,10 - 14 years,Female,0
2015,Kings,10 - 14 years,Male,6
2015,Kings,15 - 19 years,Female,0
2015,Kings,15 - 19 years,Male,6
2015,Kings,20 - 24 years,Female,6
2015,Kings,20 - 24 years,Male,11
2015,Kings,25 - 29 years,Female,6
2015,Kings,25 - 29 years,Male,6
2015,Kings,30 - 34 years,Female,6
2015,Kings,30 - 34 years,Male,6
2015,Kings,35 - 39 years,Female,6
2015,Kings,35 - 39 years,Male,6
2015,Kings,40 - 44 years,Female,6
2015,Kings,40 - 44 years,Male,12
2015,Kings,45 - 49 years,Female,6
2015,Kings,45 - 49 years,Male,12
2015,Kings,50 - 54 years,Female,14
2015,Kings,50 - 54 years,Male,21
2015,Kings,55 - 59 years,Female,18
2015,Kings,55 - 59 years,Male,28
2015,Kings,60 - 64 years,Female,12
2015,Kings,60 - 64 years,Male,30
2015,Kings,65 - 69 years,Female,45
2015,Kings,65 - 69 years,Male,34
2015,Kings,70 - 74 years,Female,38
2015,Kings,70 - 74 years,Male,39
2015,Kings,75 - 79 years,Female,43
2015,Kings,75 - 79 years,Male,48
2015,Kings,80 - 84 years,Female,66
2015,Kings,80 - 84 years,Male,51
2015,Kings,85 - 89 years,Female,46
2015,Kings,85 - 89 years,Male,49
2015,Kings,90 - 94 years,Female,47
2015,Kings,90 - 94 years,Male,31
2015,Kings,95 - 99 years,Female,19
2015,Kings,95 - 99 years,Male,6
2015,Kings,100 years and over,Female,6
2015,Kings,100 years and over,Male,6
2015,Lake,Less than 1 year,Female,6
2015,Lake,Less than 1 year,Male,6
2015,Lake,1 - 4 years,Female,0
2015,Lake,1 - 4 years,Male,0
2015,Lake,5 - 9 years,Female,0
2015,Lake,5 - 9 years,Male,0
2015,Lake,10 - 14 years,Female,0
2015,Lake,10 - 14 years,Male,6
2015,Lake,15 - 19 years,Female,6
2015,Lake,15 - 19 years,Male,6
2015,Lake,20 - 24 years,Female,0
2015,Lake,20 - 24 years,Male,6
2015,Lake,25 - 29 years,Female,6
2015,Lake,25 - 29 years,Male,6
2015,Lake,30 - 34 years,Female,0
2015,Lake,30 - 34 years,Male,6
2015,Lake,35 - 39 years,Female,6
2015,Lake,35 - 39 years,Male,14
2015,Lake,40 - 44 years,Female,6
2015,Lake,40 - 44 years,Male,6
2015,Lake,45 - 49 years,Female,6
2015,Lake,45 - 49 years,Male,11
2015,Lake,50 - 54 years,Female,30
2015,Lake,50 - 54 years,Male,39
2015,Lake,55 - 59 years,Female,25
2015,Lake,55 - 59 years,Male,49
2015,Lake,60 - 64 years,Female,34
2015,Lake,60 - 64 years,Male,67
2015,Lake,65 - 69 years,Female,45
2015,Lake,65 - 69 years,Male,72
2015,Lake,70 - 74 years,Female,43
2015,Lake,70 - 74 years,Male,43
2015,Lake,75 - 79 years,Female,39
2015,Lake,75 - 79 years,Male,58
2015,Lake,80 - 84 years,Female,39
2015,Lake,80 - 84 years,Male,51
2015,Lake,85 - 89 years,Female,51
2015,Lake,85 - 89 years,Male,45
2015,Lake,90 - 94 years,Female,41
2015,Lake,90 - 94 years,Male,31
2015,Lake,95 - 99 years,Female,24
2015,Lake,95 - 99 years,Male,13
2015,Lake,100 years and over,Female,6
2015,Lake,100 years and over,Male,0
2015,Lassen,Less than 1 year,Female,0
2015,Lassen,Less than 1 year,Male,6
2015,Lassen,1 - 4 years,Female,6
2015,Lassen,1 - 4 years,Male,0
2015,Lassen,5 - 9 years,Female,0
2015,Lassen,5 - 9 years,Male,0
2015,Lassen,10 - 14 years,Female,0
2015,Lassen,10 - 14 years,Male,0
2015,Lassen,15 - 19 years,Female,6
2015,Lassen,15 - 19 years,Male,6
2015,Lassen,20 - 24 years,Female,6
2015,Lassen,20 - 24 years,Male,6
2015,Lassen,25 - 29 years,Female,0
2015,Lassen,25 - 29 years,Male,0
2015,Lassen,30 - 34 years,Female,0
2015,Lassen,30 - 34 years,Male,6
2015,Lassen,35 - 39 years,Female,0
2015,Lassen,35 - 39 years,Male,6
2015,Lassen,40 - 44 years,Female,6
2015,Lassen,40 - 44 years,Male,6
2015,Lassen,45 - 49 years,Female,0
2015,Lassen,45 - 49 years,Male,6
2015,Lassen,50 - 54 years,Female,6
2015,Lassen,50 - 54 years,Male,6
2015,Lassen,55 - 59 years,Female,6
2015,Lassen,55 - 59 years,Male,6
2015,Lassen,60 - 64 years,Female,6
2015,Lassen,60 - 64 years,Male,16
2015,Lassen,65 - 69 years,Female,6
2015,Lassen,65 - 69 years,Male,17
2015,Lassen,70 - 74 years,Female,6
2015,Lassen,70 - 74 years,Male,17
2015,Lassen,75 - 79 years,Female,6
2015,Lassen,75 - 79 years,Male,11
2015,Lassen,80 - 84 years,Female,17
2015,Lassen,80 - 84 years,Male,14
2015,Lassen,85 - 89 years,Female,13
2015,Lassen,85 - 89 years,Male,6
2015,Lassen,90 - 94 years,Female,17
2015,Lassen,90 - 94 years,Male,13
2015,Lassen,95 - 99 years,Female,6
2015,Lassen,95 - 99 years,Male,6
2015,Lassen,100 years and over,Female,6
2015,Lassen,100 years and over,Male,0
2015,Los Angeles,Less than 1 year,Female,218
2015,Los Angeles,Less than 1 year,Male,290
2015,Los Angeles,1 - 4 years,Female,36
2015,Los Angeles,1 - 4 years,Male,46
2015,Los Angeles,5 - 9 years,Female,22
2015,Los Angeles,5 - 9 years,Male,32
2015,Los Angeles,10 - 14 years,Female,31
2015,Los Angeles,10 - 14 years,Male,43
2015,Los Angeles,15 - 19 years,Female,66
2015,Los Angeles,15 - 19 years,Male,177
2015,Los Angeles,20 - 24 years,Female,108
2015,Los Angeles,20 - 24 years,Male,373
2015,Los Angeles,25 - 29 years,Female,137
2015,Los Angeles,25 - 29 years,Male,398
2015,Los Angeles,30 - 34 years,Female,188
2015,Los Angeles,30 - 34 years,Male,435
2015,Los Angeles,35 - 39 years,Female,255
2015,Los Angeles,35 - 39 years,Male,504
2015,Los Angeles,40 - 44 years,Female,388
2015,Los Angeles,40 - 44 years,Male,700
2015,Los Angeles,45 - 49 years,Female,611
2015,Los Angeles,45 - 49 years,Male,1004
2015,Los Angeles,50 - 54 years,Female,978
2015,Los Angeles,50 - 54 years,Male,1573
2015,Los Angeles,55 - 59 years,Female,1300
2015,Los Angeles,55 - 59 years,Male,2343
2015,Los Angeles,60 - 64 years,Female,1748
2015,Los Angeles,60 - 64 years,Male,2707
2015,Los Angeles,65 - 69 years,Female,2137
2015,Los Angeles,65 - 69 years,Male,2949
2015,Los Angeles,70 - 74 years,Female,2428
2015,Los Angeles,70 - 74 years,Male,3022
2015,Los Angeles,75 - 79 years,Female,2976
2015,Los Angeles,75 - 79 years,Male,3275
2015,Los Angeles,80 - 84 years,Female,3848
2015,Los Angeles,80 - 84 years,Male,3754
2015,Los Angeles,85 - 89 years,Female,5020
2015,Los Angeles,85 - 89 years,Male,4024
2015,Los Angeles,90 - 94 years,Female,4876
2015,Los Angeles,90 - 94 years,Male,3000
2015,Los Angeles,95 - 99 years,Female,2304
2015,Los Angeles,95 - 99 years,Male,1052
2015,Los Angeles,100 years and over,Female,646
2015,Los Angeles,100 years and over,Male,225
2015,Madera,Less than 1 year,Female,12
2015,Madera,Less than 1 year,Male,6
2015,Madera,1 - 4 years,Female,6
2015,Madera,1 - 4 years,Male,0
2015,Madera,5 - 9 years,Female,0
2015,Madera,5 - 9 years,Male,0
2015,Madera,10 - 14 years,Female,6
2015,Madera,10 - 14 years,Male,6
2015,Madera,15 - 19 years,Female,6
2015,Madera,15 - 19 years,Male,6
2015,Madera,20 - 24 years,Female,6
2015,Madera,20 - 24 years,Male,6
2015,Madera,25 - 29 years,Female,6
2015,Madera,25 - 29 years,Male,12
2015,Madera,30 - 34 years,Female,6
2015,Madera,30 - 34 years,Male,6
2015,Madera,35 - 39 years,Female,6
2015,Madera,35 - 39 years,Male,6
2015,Madera,40 - 44 years,Female,6
2015,Madera,40 - 44 years,Male,6
2015,Madera,45 - 49 years,Female,6
2015,Madera,45 - 49 years,Male,18
2015,Madera,50 - 54 years,Female,21
2015,Madera,50 - 54 years,Male,30
2015,Madera,55 - 59 years,Female,32
2015,Madera,55 - 59 years,Male,43
2015,Madera,60 - 64 years,Female,23
2015,Madera,60 - 64 years,Male,42
2015,Madera,65 - 69 years,Female,43
2015,Madera,65 - 69 years,Male,64
2015,Madera,70 - 74 years,Female,40
2015,Madera,70 - 74 years,Male,65
2015,Madera,75 - 79 years,Female,56
2015,Madera,75 - 79 years,Male,72
2015,Madera,80 - 84 years,Female,59
2015,Madera,80 - 84 years,Male,99
2015,Madera,85 - 89 years,Female,83
2015,Madera,85 - 89 years,Male,58
2015,Madera,90 - 94 years,Female,70
2015,Madera,90 - 94 years,Male,51
2015,Madera,95 - 99 years,Female,22
2015,Madera,95 - 99 years,Male,16
2015,Madera,100 years and over,Female,6
2015,Madera,100 years and over,Male,6
2015,Marin,Less than 1 year,Female,0
2015,Marin,Less than 1 year,Male,6
2015,Marin,1 - 4 years,Female,0
2015,Marin,1 - 4 years,Male,6
2015,Marin,5 - 9 years,Female,6
2015,Marin,5 - 9 years,Male,0
2015,Marin,10 - 14 years,Female,0
2015,Marin,10 - 14 years,Male,6
2015,Marin,15 - 19 years,Female,6
2015,Marin,15 - 19 years,Male,6
2015,Marin,20 - 24 years,Female,6
2015,Marin,20 - 24 years,Male,6
2015,Marin,25 - 29 years,Female,0
2015,Marin,25 - 29 years,Male,6
2015,Marin,30 - 34 years,Female,6
2015,Marin,30 - 34 years,Male,6
2015,Marin,35 - 39 years,Female,6
2015,Marin,35 - 39 years,Male,6
2015,Marin,40 - 44 years,Female,6
2015,Marin,40 - 44 years,Male,11
2015,Marin,45 - 49 years,Female,6
2015,Marin,45 - 49 years,Male,17
2015,Marin,50 - 54 years,Female,16
2015,Marin,50 - 54 years,Male,20
2015,Marin,55 - 59 years,Female,26
2015,Marin,55 - 59 years,Male,48
2015,Marin,60 - 64 years,Female,29
2015,Marin,60 - 64 years,Male,60
2015,Marin,65 - 69 years,Female,52
2015,Marin,65 - 69 years,Male,85
2015,Marin,70 - 74 years,Female,81
2015,Marin,70 - 74 years,Male,101
2015,Marin,75 - 79 years,Female,82
2015,Marin,75 - 79 years,Male,95
2015,Marin,80 - 84 years,Female,121
2015,Marin,80 - 84 years,Male,136
2015,Marin,85 - 89 years,Female,201
2015,Marin,85 - 89 years,Male,167
2015,Marin,90 - 94 years,Female,221
2015,Marin,90 - 94 years,Male,137
2015,Marin,95 - 99 years,Female,134
2015,Marin,95 - 99 years,Male,42
2015,Marin,100 years and over,Female,32
2015,Marin,100 years and over,Male,6
2015,Mariposa,Less than 1 year,Female,6
